[sound:요즘_살이_많이_쪘어요.mp3]	<ul><li>요즘 살이 많이 쪘어요.</li><li>운동하는 게 어때요?</li></ul>	<ul><li>J'ai pris beaucoup de poids ces jours-ci.</li><li>Et si tu faisais de l'exercice ?</li></ul>

[sound:무슨_음식을_만들까요.mp3]	<ul><li>무슨 음식을 만들까요?</li><li>불고기를 만드는 게 어때요?</li><li>그게 좋겠어요.</li></ul>	<ul><li>Quelle nourriture devrait-on préparer ?</li><li>Que dirais-tu de faire du bulgogi ?</li><li>Ce serait bien.</li></ul>



## 대화 연습

[sound:그럼_등산을_해_보세요.mp3]	<ul><li>애니 씨, 무슨 걱정 있어요?</li><li>요즘 살이 많이 쪘어요.</li><li>그럼 등산을 해 보세요. 등산은 다이어트에 아주 좋아요.</li><li>그래요? 고마워요.</li></ul>	<ul><li>Annie, qu'est-ce qui t'inquiète ?</li><li>J'ai pris beaucoup de poids ces jours-ci.</li><li>Alors, pars en randonnée. La randonnée est idéale pour le régime.</li><li>Vraiment ? Je te remercie.</li></ul>

[sound:그럼_차를_마셔_보세요.mp3]	<ul><li>영준 씨, 왜 그래요? 어디 아파요?</li><li>요즘 일이 많아서 너무 피곤해요.</li><li>그럼 좀 쉬는 게 어때요?</li><li>일이 많아서 쉴 수 없어요.</li><li>그럼 차를 마셔 보세요. 차는 몸에 아주 좋아요.</li><li>그게 좋겠어요. 고마워요.</li></ul>	<ul><li>Youngjun, qu'est-ce qu'il y a ? Es-tu malade ?</li><li>Je suis trop fatigué car j'ai beaucoup de travail ces jours-ci.</li><li>Alors pourquoi ne pas te reposer un peu ?</li><li>J'ai beaucoup de travail donc je ne peux pas me reposer.</li><li>Alors, essaye de boire du thé. Le thé est très bon pour le corps.</li><li>Ce serait bien. Je te remercie.</li></ul>



## 듣기

[sound:영화를_보는_게_어때요.mp3]	<ul><li>내일 뭘 할까요?</li><li>영화를 보는 게 어때요?</li></ul>	<ul><li>Qu'est-ce qu'on va faire demain ?</li><li>Pourquoi ne pas regarder un film ?</li></ul>

[sound:병원에_가_보세요_2.mp3]	<ul><li>머리가 아파요.</li><li>병원에 가 보세요.</li></ul>	<ul><li>J'ai mal à la tête.</li><li>Tu devrais <span class="light">(essayer d')</span>aller à l'hôpital.</li></ul>

[sound:좀_쉬는_게_어때요.mp3]	<ul><li>너무 피곤해요.</li><li>좀 쉬는 게 어때요?</li></ul>	<ul><li>Je suis trop fatigué.</li><li>Pourquoi ne pas te reposer un peu ?</li></ul>

[sound:창문을_닫는_게_어때요.mp3]	<ul><li>너무 추워요.</li><li>창문을 닫는 게 어때요?</li></ul>	<ul><li>Il fait trop froid.</li><li>Pourquoi ne pas fermer la fenêtre ?</li></ul>

[sound:지하철을_타는_게_어때요.mp3]	<ul><li>늦었어요.</li><li>지하철을 타는 게 어때요?</li></ul>	<ul><li>Il est tard.</li><li>Pourquoi ne pas prendre le métro ?</li></ul>

[sound:산에_가는_게_어때요.mp3]	<ul><li>내일이 일요일인데 뭘 할까요?</li><li>영화를 보는 게 어때요?</li><li>글쎄요, 일요일에는 극장에 사람이 많으니까 산에 가는 게 어때요?</li><li>좋아요.</li></ul>	<ul><li>Demain, comme c'est dimanche, qu'est-ce qu'on va faire ?</li><li>Pourquoi ne pas regarder un film ?</li><li>Et bien, comme il y a beaucoup de monde au cinéma le dimanche, pourquoi ne pas aller à la montagne ?</li><li>Parfait.</li></ul>

[sound:물을_많이_드셔_보세요.mp3]	<ul><li>목이 너무 아파요.</li><li>말을 많이 해서 그래요. 물을 많이 드셔 보세요. 목이 아프면 물을 많이 마셔야 돼요.</li></ul>	<ul><li>J'ai beaucoup mal à la gorge.</li><li>C’est parce que tu parles beaucoup. Tu devrais essayer de boire beaucoup d'eau. On doit boire beaucoup d'eau quand on a mal à la gorge.</li></ul>

[sound:배가_아프면_이_약을_먹어_보세요.mp3]	<ul><li>왜 그래요? 어디 아파요?</li><li>점심을 너무 빨리 먹어서 배가 아파요.</li><li>배가 아프면 이 약을 먹어 보세요.</li><li>고마워요.</li></ul>	<ul><li>Qu'est-ce qu'il y a ? Es-tu malade ?</li><li>J'ai mal au ventre parce que j'ai déjeuné beaucoup trop vite.</li><li>Si tu as mal au ventre, tu devrais essayer de prendre ce médicament.</li><li>Merci.</li></ul>



## 추가 표현

[sound:떨어지다.mp3]	떨어지다 <span class="small light">/ 넘어지다</span>	tomber<ul><li><span class="em">떨어지다</span> : au sens propre de chuter (de haut en bas)&nbsp;; au sens figuré : rater un examen (시험에 떨어지다)</li><li>넘어지다 : au sens propre de glisser, trébucher (en marchant, en se tenant debout)</li></ul>

[sound:화가_나다.mp3]	화(가 )나다	être fâché, en colère

[sound:시험에_떨어졌어요.mp3]	<ul>시험에 떨어졌어요.</ul>	<ul>J'ai raté mon examen.</ul>
[sound:친구와_싸웠어요.mp3]	<ul>친구와 싸웠어요.</ul>	<ul>Je me suis querellé avec un ami.</ul>
[sound:요즘은_자주_화가_나요.mp3]	<ul>요즘은 자주 화가 나요.</ul>	<ul>Je suis souvent en colère ces jours-ci.</ul>
[sound:여자_친구하고_헤어졌어요.mp3]	<ul>여자 친구하고 헤어졌어요.</ul>	<ul>J'ai rompu avec ma petite amie.</ul>
[sound:아이가_말을_안_들어요.mp3]	<ul>아이가 말을 안 들어요.</ul>	<ul>Mon enfant ne m'écoute pas.</ul>
[sound:일이_너무_많아서_스트레스를_받아요.mp3]	<ul>일이 너무 많아서 스트레스를 받아요.</ul>	<ul>Je suis stressé parce que j'ai trop de travail.</ul>



## workbook

[sound:노인.mp3]	노인	vieil homme
[sound:모과.mp3]	모과	coing<p class="small">(과일: fruit)</p>
[sound:모과차.mp3]	모과차	thé aux coings<p class="small">(음료수: boisson)</p>

[sound:외국_사람들이니까_불고기를_만들어_보세요.mp3]	<ul><li>내일 친구들이 우리 집에 올 거예요. 무슨 음식을 만들면 좋아요?</li><li>외국 사람들이니까 불고기를 만들어 보세요. 친구들이 좋아할 거예요.</li></ul>	<ul><li>Des amis viendront chez moi demain. Quel plat serait-il bien de préparer ?</li><li>Comme ils sont étrangers, essaye de préparer du bulgogi. Tes amis aimeront.</li></ul>

[sound:집_옆에_병원이_있으니까_병원에_가_보세요.mp3]	<ul><li>애니 씨, 왜 그래요? 어디 아파요?</li><li>네, 눈이 아파요. 오늘 친구하고 수영장에 가야 돼요. 수영해도 돼요?</li><li>눈이 아프니까 수영하지 마세요. 집 옆에 병원이 있으니까 병원에 가 보세요.</li></ul>	<ul><li>Annie, qu'est-ce qu'il y a ? Es-tu malade ?</li><li>Oui, j'ai mal aux yeux. Aujourd'hui je dois aller à la piscine avec mon ami. Puis-je nager ?</li><li>Comme tu as mal aux yeux, ne nage pas ! Comme il y a un hôpital à côté de chez toi, va à l'hôpital.</li></ul>

[sound:시티투어_버스를_타_보세요.mp3]	<ul><li>다나카 씨, 이번 주말에 바빠요?</li><li>네, 일본에서 친구가 와서 같이 만날 거예요. 서울에서 어디에 가 보면 좋을까요?</li><li>동대문시장 어때요?</li><li>친구는 쇼핑을 안 좋아해요.</li><li>그럼 시티투어 버스를 타 보세요. 그 버스를 타면 서울을 여기저기 구경할 수 있어서 좋아요.</li></ul>	<ul><li>Tanaka, es-tu occupé ce week-end ?</li><li>Oui, comme un ami vient du Japon, nous nous retrouverons. Où est-ce qu'il serait bien d'essayer d'aller dans Séoul ?</li><li>Le marché de Dongdaemun ?</li><li>Mon ami n'aime pas faire du shoping.</li><li>Dans ce cas, prenez le bus de visite touristique de la ville. Quand tu prends ce bus, c'est bien de pouvoir visiter Séoul ici et là.</li></ul>

[sound:저녁에_시간이_없으면_점심에_30분_동안_걸으세요.mp3]	<ul><li>수지 씨, 저는 요즘 살이 많이 쪄서 걱정이에요.</li><li>그럼 저녁에 운동을 해 보세요.</li><li>요즘 너무 바빠서 시간이 없어요.</li><li>저녁에 시간이 없으면 점심에 30분 동안 걸으세요.</li><li>아, 그래요? 알겠어요.</li></ul>	<ul><li>Suzy, je suis inquiet car j'ai pris beaucoup de poids ces jours-ci.</li><li>Alors essaye de faire de l'exercice le soir.</li><li>Je suis tellement occupé ces jours-ci que je n'ai pas le temps.</li><li>Si tu n'as pas le temps le soir, marche 30 minutes le midi.</li><li>Ah oui ? J'ai compris.</li></ul>

[sound:커피를_마실_때_설탕하고_우유를_넣지_마세요.mp3]	<ul><li>요즘 살이 많이 쪄서 오늘 아침을 안 먹었어요. 너무 배고파요.</li><li>그리고, 다나카 씨. 아침, 점심, 저녁은 모두 먹어야 돼요. 그렇지만 저녁에는 조금만 드세요. 그리고 녹차도 마셔 보세요. 녹차는 다이어트에 정말 좋아요.</li><li>저는 커피를 좋아하는데요.</li><li>그럼 커피를 마실 때 설탕하고 우유를 넣지 마세요.</li><li>네, 알겠어요. 고마워요, 수지 씨.</li></ul>	<ul><li>Parce que j'ai pris beaucoup de poids ces jours-ci, je n'ai pas mangé ce matin. J'ai tellement faim.</li><li>Et Tanaka, petit déjeuners, déjeuners, dîners : tu dois manger à tous. Mais le soir mange seulement un peu. Et essaye aussi de boire du thé vert. Le thé vert est vraiment bon pour le régime.</li><li>Personnellement, cependant, j'aime le café.</li><li>Dans ce cas, n'ajoute ni sucre ni lait dans ton café.</li><li>Oui, j'ai compris. Merci, Suzy.</li></ul>
