[sound:8시_20분쯤에_학교에_가요.mp3]	<ul>8시 20분쯤에 학교에 가요. 그리고 한국어를 공부해요.</ul>	<ul>Je vais à l'école vers 8h20. Et j'étudie le coréen.</ul>

[sound:7시_30분에_집에_가요.mp3]	<ul>7시 30분에 집에 가요. 그리고 11시쯤에 자요.</ul>	<ul>Je rentre à la maison à 19h30. Et je dors vers 23 heures.</ul>

[sound:세_시예요.mp3]	<ul><li>지금 몇 시예요?</li><li>세 시예요.</li></ul>	<ul><li>Quelle heure est-il ?</li><li>Il est 3h.</li></ul>
[sound:열_시예요.mp3]	<ul><li>지금 몇 시예요?</li><li>열 시예요.</li></ul>	<ul><li>Quelle heure est-il ?</li><li>Il est 10h.</li></ul>
[sound:여덟_시예요.mp3]	<ul><li>지금 몇 시예요?</li><li>여덟 시예요.</li></ul>	<ul><li>Quelle heure est-il ?</li><li>Il est 8h.</li></ul>
[sound:여섯_시_오십오_분이에요.mp3]	<ul><li>지금 몇 시예요?</li><li>여섯 시 오십오 분이에요.</li></ul>	<ul><li>Quelle heure est-il ?</li><li>Il est 6h55.</li></ul>
[sound:두_시_사십_분이에요.mp3]	<ul><li>지금 몇 시예요?</li><li>두 시 사십 분이에요.</li></ul>	<ul><li>Quelle heure est-il ?</li><li>Il est 2h40.</li></ul>

[sound:6시_30분에_일어나요.mp3]	<ul><li>몇 시에 일어나요?</li><li>여섯 시 반에 일어나요.</li></ul>	<ul><li>À quelle heure te réveilles-tu ?</li><li>Je me réveille à 6h et demie.</li></ul>

[sound:7시_20분에_아침밥을_먹어요.mp3]	<ul><li>몇 시에 밥을 먹어요?</li><li>일곱 시 이십 분에 아침밥을 먹어요.</li></ul>	<ul><li>À quelle heure prends-tu ton petit déjeuner ?</li><li>Je prends mon petit déjeuner à 7h20.</li></ul>

[sound:8시_45분에_회사에_가요.mp3]	<ul><li>몇 시에 회사에 가요?</li><li>여덟 시 사십오 분에 회사에 가요.</li></ul>	<ul><li>À quelle heure pars-tu au travail ?</li><li>Je pars au travail à 8h45.</li></ul>

[sound:저녁_9시에_운동해요.mp3]	<ul><li>몇 시에 운동해요?</li><li>저녁 아홉 시에 운동해요.</li></ul>	<ul><li>À quelle heure fais-tu du sport ?</li><li>Je fais du sport à 21h.</li></ul>

[sound:11시쯤에_자요.mp3]	<ul><li>몇 시에 자요?</li><li>열한 시쯤에 자요.</li></ul>	<ul><li>À quelle heure dors-tu ?</li><li>Je dors vers 23h.</li></ul>
