[sound:손녀.mp3]	<span class="light">(외)</span>손녀<p class="small light">/ 손자 / 손주</p>	petite-fille<p class="small light">/ petit-fils / petits-enfants</p>

[sound:형제.mp3]	형제 <span class="small light">/ 자매</span>	frères <span class="small light">/ sœurs</span><p class="small">(angl. “male siblings”)</p>
[sound:자매.mp3]	자매 <span class="small light">/ 형제</span>	sœurs <span class="small light">/ frères</span><p class="small">(angl. “female siblings”)</p>

[sound:조카.mp3]	조카	neveu / nièce<p class="small">(l'enfant d'un frère ou d'une sœur)</p>
[sound:조카딸.mp3]	조카딸	nièce


[sound:삼촌_큰아버지_작은아버지.mp3]	큰아버지 <span class="small light">/ 큰어머니</span><br><span class="small">둘째 큰아버지, 셋째 큰아버지, &hellip;</span><hr/>작은아버지 <span class="small light">/ 작은어머니</span><hr/>삼촌</span>	oncle paternel<p class="small">(frère du père)</p><ul><li>le préfixe <span class="em">큰-</span> (grand) est utilisé pour s'adresser à tous les grands frères du père (mariés ou non)</li><li>le préfixe <span class="em">작은-</span> (petit) est utilisé pour s'adresser à tous les petits frères du père (mariés)</li><li>삼촌 est utilisé pour s'adresser à tous les petits frères du père (non mariés)</li><li>큰아버지 désigne aussi spécifiquement le grand frère aîné (sino-coréen : 백부), <span class="em">둘째</span> 큰아버지 le deuxième grand frère plus âgé (sino-coréen : 중부), <span class="em">셋째</span> 큰아버지 le troisième, etc.</li><li>les jeunes générations privilégient très largement les formes purement coréennes (큰아버지, 작은아버지) aux formes sino-coréennes (백부, 숙부)</li></ul>
[sound:삼촌.mp3]	<span class="light">(외)</span>삼촌	oncle maternel<p class="small">(frère de la mère)</p>
[sound:고모.mp3]	고모 <span class="small light">/ 고모부</span>	tante paternelle<p class="small">(sœur du père)</p>
[sound:이모.mp3]	이모 <span class="small light">/ 이모부</span>	tante maternelle<p class="small">(sœur de la mère)</p>
[sound:사촌.mp3]	<span class="light">(외)</span>사촌	cousin(e)


[sound:아이_자녀.mp3]	아이<hr/>자녀<p class="small">(sino-coréen, formel)</p>	enfant<p class="small">(angl. “child”)</p>
[sound:아들.mp3]	아들 <span class="small light">/ 딸 / 며느리</span>	fils <span class="small light">/ fille / bru</span>
[sound:딸.mp3]	딸 <span class="small light">/ 아들 / 사위</span>	fille <span class="small light">/ fils / gendre</span>
[sound:며느리.mp3]	며느리 <span class="small light">/ 아들 / 사위</span>	bru <span class="small light">/ fils / gendre</span>
[sound:사위.mp3]	사위 <span class="small light">/ 딸 / 며느리</span>	gendre <span class="small light">/ fille / bru</span>
[sound:장남.mp3]	장남<p class="small light">/ 장녀 / 막내</p>	fils aîné<p class="small light">/ fille aînée / benjamin</p>
[sound:장녀.mp3]	장녀<p class="small light">/ 장남 / 막내</p>	fille aînée<p class="small light">/ fils aîné / benjamin</p>
[sound:막내.mp3]	막내 <span class="small">[망내]</span>	benjamin<ul><li>personne la plus jeune au sein d'une famille, d'une équipe ou d'un groupe en général</li></ul>



[sound:장미.mp3]	장미	rose<p class="small">(꽃: fleur)</p>
[sound:홈페이지.mp3]	홈페이지	page d'accueil<p class="small">(angl. “homepage”)</p>
[sound:공무원.mp3]	공무원 <span class="small light">/ 행정</span>	fonctionnaire <span class="small light">/ administration (publique)</span><p class="small">(angl. “civil servant”)</p>
[sound:절대.mp3]	절대<p class="small">(&ne;&nbsp;항상)</p>	jamais<p class="small">(&ne;&nbsp;toujours)</p>
[sound:절대로.mp3]	절대로	à aucun moment
[sound:거의.mp3]	거의 <span class="small">(+ nég.)</span>	presque (jamais), quasiment<p class="small">(angl. “almost”)</p>

[sound:휴일.mp3]	휴일	jour de congé, jour non ouvré
[sound:공휴일_빨간_날.mp3]	공휴일<p class="small">(&ne;&nbsp;평일)</p><hr/>빨간 날<p class="small">(빨간: rouge, 날: jour)</p>	jour férié<p class="small">(public)</p><ul><li>Les dates sont décidées par le gouvernement.</li><li>Comme ces dates sont colorées en rouge sur les calendriers, beaucoup de coréens appellent ces jours 빨간 날.</li><li>De nombreux magasins sont ouverts le dimanche et fermés le lundi ; la plupart des magasins de beauté ferment le mardi. Ces jours de fermeture sont 휴일 pour ces secteurs d'activité mais ils ne sont pas 공휴일. Ils sont généralement appelés 정기휴일.</li></ul>
[sound:평일.mp3]	평일<p class="small">(&ne;&nbsp;공휴일)</p>	jour ouvrable<p class="small">(&ne;&nbsp;jour férié)</p>

[sound:사랑.mp3]	사랑	amour
[sound:사랑하다.mp3]	사랑하다	aimer

[sound:골뱅이.mp3]	골뱅이	arobase (@)<p class="small">(기호: symbole, caractère)</p>
[sound:점.mp3]	점	point (.)<p class="small">(기호: symbole, caractère)</p>
[sound:의_기호.mp3]	의 <span class="small">[에]</span>	tiret (-)<p class="small">(기호: symbole, caractère)</p>

[sound:전화번호가_몇_번이에요.mp3]	<ul>전화번호가 몇 번이에요?</ul><hr/><ul>전화번호가 어떻게 되세요?</ul><hr/><ul>전화번호 좀 가르쳐 주세요.</ul><hr/><ul>전화번호 좀 알려 주세요.</ul>	<ul>Quel est votre numéro de téléphone, svp ?</ul>
[sound:이메일_주소가_어떻게_되세요.mp3]	<ul>이메일 주소가 어떻게 되세요?</ul><hr/><ul>이메일 주소 좀 가르쳐 주세요.</ul><hr/><ul>이메일 주소 좀 알려 주세요.</ul>	<ul>Quel est votre adresse email, svp ?</ul>



## 핵심 대화

[sound:이_사람은_애니_씨의_여동생이에요.mp3]	<ul><li>이 사람은 애니 씨의 여동생이에요?</li><li>아니요, 우리 언니예요.</li></ul>	<ul><li>Annie, est-ce ta petite sœur ?</li><li>Non, c'est ma grande sœur.</li></ul>

[sound:이_사람은_라주_씨_동생이에요.mp3]	<ul><li>이 사람은 라주 씨<span class="light">(의)</span> 동생이에요?</li><li>아니요, 제 친구예요.</li></ul>	<ul><li>Raju, est-ce ta petite sœur ?</li><li>Non, c'est une amie à moi.</li></ul>

[sound:이거는_애니의_공책이에요.mp3]	<ul>이거는 애니의 공책이에요.</ul><p class="small">(이것은 &gt; <span class="em">이거는</span> &gt; 이건)</p>	<ul>(Ceci) c'est le cahier d'Annie.</ul>
[sound:이거는_라주의_가방이에요.mp3]	<ul>이거는 라주의 가방이에요.</ul><p class="small">(이것은 &gt; <span class="em">이거는</span> &gt; 이건)</p>	<ul>(Ceci) c'est le sac de Raju.</ul>
[sound:이거는_민수의_우산이에요.mp3]	<ul>이거는 민수의 우산이에요.</ul><p class="small">(이것은 &gt; <span class="em">이거는</span> &gt; 이건)</p>	<ul>(Ceci) c'est le parapluie de Minsu.</ul>
[sound:이거는_미사코의_구두예요.mp3]	<ul>이거는 미사코의 구두예요.</ul><p class="small">(이것은 &gt; <span class="em">이거는</span> &gt; 이건)</p>	<ul>(Celles-ci) ce sont les chaussures de Misako.</ul>

[sound:이분은_누구세요.mp3]	<ul><li>이분은 누구세요?</li><li>우리 아버지세요.</li></ul>	<ul><li>Qui est-ce ?</li><li>C'est mon père.</li></ul>

[sound:할아버지는_의사세요.mp3]	<ul>할아버지는 의사세요.</ul>	<ul>Mon grand-père est médecin.</ul>
[sound:그분은_은행원이세요.mp3]	<ul>그분은 은행원이세요.</ul>	<ul>Cette personne-là est banquier.</ul>
[sound:어머니는_요리사세요.mp3]	<ul>어머니는 요리사세요.</ul>	<ul>Ma mère est cuisinière.</ul>
[sound:할머니는_선생님이세요.mp3]	<ul>할머니는 선생님이세요.</ul>	<ul>Ma grand-mère est enseignante.</ul>

[sound:누가_전화했어요.mp3]	<ul><li>누가 전화했어요?</li><li>동생이 전화했어요.</li></ul>	<ul><li>Qui a appellé ?</li><li>Mon frère a appelé.</li></ul>
[sound:누구의_구두예요.mp3]	<ul><li>누구의 구두예요?</li><li>어머니의 구두예요.</li></ul>	<ul><li>À qui sont les chaussures ?</li><li>Ce sont les chaussures de ma mère</li></ul>
[sound:누구를_만났어요.mp3]	<ul><li>누구를 만났어요?</li><li>친구를 만났어요.</li></ul>	<ul><li>Qui as-tu rencontré ?</li><li>J'ai rencontré un ami.</li></ul>
[sound:누가_왔어요.mp3]	<ul><li>누가 왔어요?</li><li>친구가 왔어요.</li></ul>	<ul><li>Qui est venu ?</li><li>Un ami est venu.</li></ul>
[sound:누구의_할아버지세요.mp3]	<ul><li>누구의 할아버지세요?</li><li>우리 할아버지세요.</li></ul>	<ul><li>C'est le grand-père de qui ?</li><li>C'est mon grand-père.</li></ul>

[sound:아버지는_뭘_하세요.mp3]	<ul><li>아버지<span class="light">(께서)</span>는 뭘 하세요?</li><li>회사에 다니세요.</li></ul>	<ul><li>Que fait votre père ?</li><li>Il est employé de bureau.</li></ul>

[sound:어머니는_무슨_일을_하세요.mp3]	<ul><li>어머니<span class="light">(께서)</span>는 무슨 일을 하세요?</li><li>선생님이세요.</li></ul>	<ul><li>Que fait votre mère ?</li><li>Elle est enseignante.</li></ul>

[sound:어머니께서_시장에_가세요.mp3]	<ul>어머니께서 시장에 가세요.</ul>	<ul>Ma mère va au marché.</ul>
[sound:어머니께서_구두를_사세요.mp3]	<ul>어머니께서 구두를 사세요.</ul>	<ul>Ma mère achète des chaussures.</ul>
[sound:어머니께서_코트를_입으세요.mp3]	<ul>어머니께서 코트를 입으세요.</ul>	<ul>Ma mère porte un manteau.</ul>
[sound:어머니께서_신문을_읽으세요.mp3]	<ul>어머니께서 신문을 읽으세요.</ul>	<ul>Ma mère lit le journal.</ul>

[sound:무슨_차를_마셔요.mp3]	<ul><li>무슨 차를 마셔요?</li><li>녹차를 마셔요.</li></ul>	<ul><li>Quel thé bois-tu ?</li><li>Je bois du thé vert.</li></ul>
[sound:무슨_꽃을_샀어요.mp3]	<ul><li>무슨 꽃을 샀어요?</li><li>장미를 샀어요.</li></ul>	<ul><li>Quelle fleur as-tu achetée ?</li><li>J'ai acheté une rose.</li></ul>
[sound:무슨_과일을_좋아해요.mp3]	<ul><li>무슨 과일을 좋아해요?</li><li>사과를 좋아해요.</li></ul>	<ul><li>Quel fruit aimes-tu ?</li><li>J'aime la pomme.</li></ul>
[sound:무슨_운동을_했어요.mp3]	<ul><li>무슨 운동을 했어요?</li><li>수영을 했어요.</li></ul>	<ul><li>Quel sport as-tu fait ?</li><li>J'ai nagé.</li></ul>

[sound:김_선생님은_어디에_가셨어요.mp3]	<ul><li>김 선생님은 어디에 가셨어요?</li><li>도서관에 가셨어요.</li></ul>	<ul><li>Où est allée Mme Kim ?</li><li>Elle est allée à la bibliothèque.</li></ul>

[sound:어머니는_아침에_책을_읽으셨어요.mp3]	<ul>어머니는 아침에 책을 읽으셨어요.</ul>	<ul>Ce matin ma mère a lu un livre.</ul>
[sound:아버지는_어제_텔레비전을_보셨어요.mp3]	<ul>아버지는 어제 텔레비전을 보셨어요.</ul>	<ul>Hier mon père a regardé la télévision.</ul>
[sound:할머니는_시장에_가셨어요.mp3]	<ul>할머니는 시장에 가셨어요.</ul>	<ul>Ma grand-mère est allée au marché.</ul>
[sound:선생님은_코트를_입으셨어요.mp3]	<ul>선생님은 코트를 입으셨어요.</ul>	<ul>Le professeur portait un manteau.</ul>

[sound:우리_아버지세요.mp3]	<ul><li>진아 씨, 이분은 누구세요?</li><li>우리 아버지세요.</li><li>아버지는 무슨 일을 하세요?</li><li>은행에세 일하세요.</li></ul>	<ul><li>Jina, qui est-ce ?</li><li>C'est mon père.</li><li>Que fait ton père ?</li><li>Il travaille dans une banque.</li></ul>

[sound:제_동생이에요.mp3]	<ul><li>이 사람은 누구예요?</li><li>제 동생이에요.</li><li>동생은 뭘 해요?</li><li>학생이에요.</li></ul>	<ul><li>Qui est-ce ?</li><li>C'est mon petit frère.</li><li>Que fait ton frère ?</li><li>Il est étudiant.</li></ul>



## 추가 표현

[sound:성함이_어떻게_되세요.mp3]	<ul>이름이 뭐예요?</ul><hr/><ul>성함이 어떻게 되세요?</ul>	<ul>Comment t'appelles-tu ?</ul><hr/><ul>Comment vous appelez-vous ?</ul>
[sound:연세가_어떻게_되세요.mp3]	<ul>나이가 몇 살이에요?</ul><hr/><ul>연세가 어떻게 되세요?</ul>	<ul>Quel âge as-tu ?</ul><hr/><ul>Quel âge avez-vous ?</ul>
[sound:오늘은_아버지_생신이세요.mp3]	<ul>오늘은 친구 생일이에요.</ul><hr/><ul>오늘은 아버지 생신이세요.</ul>	<ul>Aujourd'hui c'est l'anniversaire d'un ami.</ul><hr/><ul>Aujourd'hui c'est l'anniversaire de mon père.</ul>
[sound:할머니께서_주무세요.mp3]	<ul>아이가 자요.</ul><hr/><ul>할머니께서 주무세요.</ul>	<ul>L'enfant dort.</ul><hr/><ul>Grand-mère dort.</ul>
[sound:아버지께서_점심을_드세요.mp3]	<ul>동생이 점심을 먹어요.</ul><hr/><ul>아버지께서 점심을 드세요.</ul>	<ul>Mon petit frère déjeune.</ul><hr/><ul>Mon père déjeune.</ul>
[sound:어머니께서_댁에_계세요.mp3]	<ul>동생이 집에 있어요.</ul><hr/><ul>어머니께서 댁에 계세요.</ul>	<ul>Mon petit frère est à la maison.</ul><hr/><ul>Ma mère est à la maison.</ul>
[sound:선생님께서_말씀하세요.mp3]	<ul>친구가 말해요.</ul><hr/><ul>선생님께서 말씀하세요.</ul>	<ul>Mon ami parle.</ul><hr/><ul>Le professeur parle.</ul>
[sound:할아버지께서_돌아가셨어요.mp3]	<ul>그 사람이 죽었어요.</ul><hr/><ul>할아버지께서 돌아가셨어요.</ul>	<ul>Cette personne-là est décédée.</ul><hr/><ul>Mon grand-père est décédé.</ul>



## 듣기

[sound:아버지는_무슨_일을_하세요.mp3]	<ul>아버지<span class="light">(께서)</span>는 무슨 일을 하세요?</ul>	<ul>Que fait ton père ?</ul>
[sound:언제_한국에_오셨어요.mp3]	<ul>언제 한국에 오셨어요?</ul>	<ul>Quand êtes-vous venu en Corée ?</ul>

[sound:누나는_무슨_일을_해요.mp3]	<ul><li>키샨 씨, 가족이 몇 명이에요?</li><li>우리 가족은 모두 네 명이에요. 부모님하고 누나가 한 명 있어요.</li><li>키샨 씨<span class="light">(의)</span> 아버지<span class="light">(께서)</span>는 무슨 일을 하세요?</li><li>은행에 다니세요.</li><li>그래요? 우리 아버지도 은행에 다니세요. 키샨 씨<span class="light">(의)</span> 누나는 무슨 일을 해요?</li><li>누나는 선생님이에요.</li></ul>	<ul><li>Kishan, vous êtes combien dans ta famille ?</li><li>Ma famille compte en tout quatre personnes. Il y a mes parents et une grande sœur.</li><li>Que fait ton père ?</li><li>Il travaille dans une banque.</li><li>Vraiment ? Mon père aussi travaille dans une banque. Que fait ta grande sœur ?</li><li>Ma grande sœur est enseignante.</li></ul>

[sound:부인은_무슨_일을_하세요.mp3]	<ul><li>마이클 씨는 언제 한국에 오셨어요?</li><li>작년 3월에 왔어요.</li><li>가족하고 같이 오셨어요?</li><li>아니요, 아내하고 아이들은 미국에 있어요.</li><li>그래요? 부인은 무슨 일을 하세요?</li><li>영어를 가르쳐요.</li><li>아이들은 학생이지요?</li><li>네, 중학교에 다녀요.</li></ul>	<ul><li>Michael, quand êtes-vous arrivé en Corée ?</li><li>Je suis arrivé en mars de l'année dernière.</li><li>Est-ce que votre famille est venue avec vous ?</li><li>Non, ma femme et mes enfants sont aux États-Unis.</li><li>Vraiment ? Que fait votre femme ?</li><li>Elle enseigne l'anglais.</li><li>Vos enfants vont à l'école n'est-ce pas ?</li><li>Oui, ils vont au collège.</li></ul>

[sound:우리_가족은_모두_여섯_명이에요.mp3]	<ul>우리 가족은 모두 여섯 명이에요. 아버지, 어머니, 누나, 형, 동생이 한 명 있어요. 아버지는 회사에 다니세요. 어머니는 간호사세요. 누나는 백화점에서 일해요. 그리고 형은 은행에 다녀요. 동생은 대학생이에요.</ul>	<ul>Il y a en tout six personnes dans ma famille : mon père, ma mère, une grande sœur, un grand frère et un petit frère. Mon père est employé de bureau. Ma mère est infirmière. Ma grande sœur travaille dans un grand magasin. Mon grand frère travaille dans une banque. Mon petit frère est étudiant.</ul>

[sound:앤디_씨_동생이_있어요.mp3]	<ul><li>앤디 씨, 동생이 있어요?</li><li>네, 여동생이 한 명, 남동생이 한 명 있어요.</li><li>앤디 씨의 여동생은 학생이에요?</li><li>아니요, 회사원이에요.</li><li>남동생은 무슨 일을 해요?</li><li>학생이에요.</li></ul>	<ul><li>Andy, as-tu des frères et sœurs cadets ?</li><li>Oui, j'ai une petite sœur et un petit frère.</li><li>Ta sœur est étudiante ?</li><li>Non, elle est employée de bureau.</li><li>Que fait ton frère ?</li><li>Il est étudiant.</li></ul>

[sound:마이클_씨의_가족사진이에요.mp3]	<ul><li>마이클 씨의 가족사진이에요?</li><li>네, 맞아요. 이 사람이 제 아내예요.</li><li>정말 예쁘세요. 부인은 무슨 일을 하세요?</li><li>학교 선생님이에요.</li><li>이 아이가 마이클 씨<span class="light">(의)</span> 딸이지요?</li><li>네, 우리 딸이에요.</li></ul>	<ul><li>Michael, c'est la photo de ta famille ?</li><li>Oui, c'est ça. Cette personne est ma femme.</li><li>Elle est vraiment jolie. Que fait ta femme ?</li><li>Elle est enseignante.</li><li>Cette enfant est ta fille, n'est-ce pas ?</li><li>Oui, c'est ma fille.</li></ul>

[sound:웨이_씨_뭘_보고_있어요.mp3]	<ul><li>웨이 씨, 뭘 보고 있어요?</li><li>가족사진을 보고 있어요.</li><li>이 분이 웨이 씨<span class="light">(의)</span> 어머니세요?</li><li>네, 우리 어머니세요.</li><li>이 사람은 누구예요?</li><li>우리 언니예요.</li><li>웨이 씨는 동생이 없어요?</li><li>네, 없어요.</li></ul>	<ul><li>Wei, qu'est-ce que tu es en train de regarder ?</li><li>Je suis en train de regarder ma photo de famille.</li><li>Cette personne est-elle ta mère ?</li><li>Oui, c'est ma mère.</li><li>Qui est cette personne ?</li><li>C'est ma grande sœur.</li><li>Wei, tu n'as pas de petit frère ou petite sœur ?</li><li>Non, je n'en ai pas.</li></ul>
